date,area,shift,total_assigned,total_present,total_absent,critical_present,total_work_hours,total_overtime_hours,coal_production_tonnes,target_production,total_cost_inr,revenue_inr,net_profit_inr,attendance_pct,critical_absent,critical_attendance_pct,production_achievement_pct,profit_per_tonne,cost_per_tonne,revenue_per_tonne,tonnes_per_worker,tonnes_per_critical_worker,tonnes_per_work_hour,overtime_pct,critical_staff_ratio,target_gap_tonnes,profit_margin_pct,work_hours_per_tonne
25-11-2025,Korba,Night,600,528,72,336,4224,186,4637,1333,1673750,8810300,7136550,88,264,56,347.86,1539.04,360.96,1900,8.78,13.8,1.1,4.4,63.64,3304,81,0.91
29-11-2025,Kusmunda,Morning,600,540,60,336,4320,182.4,5079.3,2500,2849215,11174460,8325245,90,264,56,203.17,1639.05,560.95,2200,9.41,15.12,1.18,4.22,62.22,2579.3,74.5,0.85
29-11-2025,Kusmunda,Night,600,504,96,312,4032,142.8,4994.43,2500,2803186.5,10987746,8184559.5,84,288,52,199.78,1638.74,561.26,2200,9.91,16.01,1.24,3.54,61.9,2494.43,74.49,0.81
30-11-2025,Dipka,Night,600,540,60,360,4320,87.6,5557.72,2000,2283088,15561616,13278528,90,240,60,277.89,2389.2,410.8,2800,10.29,15.44,1.29,2.03,66.67,3557.72,85.33,0.78
06-04-2025,Korba,Night,600,528,72,384,4224,82.8,4693,1333,1693250,8916700,7223450,88,216,64,352.06,1539.2,360.8,1900,8.89,12.22,1.11,1.96,72.73,3360,81.01,0.9
10-04-2025,Korba,Evening,600,576,24,444,4608,88.8,5037.41,1333,1825743.5,9571079,7745335.5,96,156,74,377.9,1537.56,362.44,1900,8.75,11.35,1.09,1.93,77.08,3704.41,80.92,0.91
25-07-2025,Korba,Night,600,564,36,396,4512,231.6,4252.11,1333,1543638.5,8079009,6535370.5,94,204,66,318.99,1536.97,363.03,1900,7.54,10.74,0.94,5.13,70.21,2919.11,80.89,1.06
26-07-2025,Korba,Morning,600,516,84,396,4128,133.2,4832.31,1333,1751808.5,9181389,7429580.5,86,204,66,362.51,1537.48,362.52,1900,9.36,12.2,1.17,3.23,76.74,3499.31,80.92,0.85
29-07-2025,Dipka,Evening,600,564,36,432,4512,304.8,5836.06,2000,2393024,16340968,13947944,94,168,72,291.8,2389.96,410.04,2800,10.35,13.51,1.29,6.76,76.6,3836.06,85.36,0.77
29-07-2025,Korba,Night,600,588,12,480,4704,79.2,4910.49,1333,1766271.5,9329931,7563659.5,98,120,80,368.38,1540.31,359.69,1900,8.35,10.23,1.04,1.68,81.63,3577.49,81.07,0.96
30-07-2025,Dipka,Night,600,564,36,360,4512,168,4640.81,2000,1913324,12994268,11080944,94,240,60,232.04,2387.72,412.28,2800,8.23,12.89,1.03,3.72,63.83,2640.81,85.28,0.97
31-07-2025,Kusmunda,Night,600,564,36,372,4512,212.4,5948.76,2500,3328818,13087272,9758454,94,228,62,237.95,1640.42,559.58,2200,10.55,15.99,1.32,4.71,65.96,3448.76,74.56,0.76
11-11-2025,Korba,Morning,600,492,108,336,3936,64.8,4461.6,1333,1620060,8477040,6856980,82,264,56,334.7,1536.89,363.11,1900,9.07,13.28,1.13,1.65,68.29,3128.6,80.89,0.88
12-11-2025,Dipka,Evening,600,564,36,432,4512,103.2,5861.74,2000,2403496,16412872,14009376,94,168,72,293.09,2389.97,410.03,2800,10.39,13.57,1.3,2.29,76.6,3861.74,85.36,0.77
12-11-2025,Dipka,Night,600,576,24,432,4608,160.8,5784.34,2000,2371686,16196152,13824466,96,168,72,289.22,2389.98,410.02,2800,10.04,13.39,1.26,3.49,75,3784.34,85.36,0.8
12-11-2025,Kusmunda,Evening,600,564,36,348,4512,128.4,6326.92,2500,3536356,13919224,10382868,94,252,58,253.08,1641.06,558.94,2200,11.22,18.18,1.4,2.85,61.7,3826.92,74.59,0.71
13-11-2025,Dipka,Night,600,564,36,444,4512,157.2,4455.54,2000,1836666,12475512,10638846,94,156,74,222.78,2387.78,412.22,2800,7.9,10.04,0.99,3.48,78.72,2455.54,85.28,1.01
13-11-2025,Kusmunda,Evening,600,528,72,348,4224,165.6,5449.7,2500,3055185,11989340,8934155,88,252,58,217.99,1639.38,560.62,2200,10.32,15.66,1.29,3.92,65.91,2949.7,74.52,0.78
14-11-2025,Korba,Morning,600,552,48,408,4416,182.4,4715.53,1333,1706035.5,8959507,7253471.5,92,192,68,353.75,1538.21,361.79,1900,8.54,11.56,1.07,4.13,73.91,3382.53,80.96,0.94
16-11-2025,Korba,Morning,600,576,24,396,4608,15.6,5320.69,1333,1921041.5,10109311,8188269.5,96,204,66,399.15,1538.95,361.05,1900,9.24,13.44,1.15,0.34,68.75,3987.69,81,0.87
16-11-2025,Korba,Evening,600,564,36,408,4512,88.8,4717.78,1333,1714523,8963782,7249259,94,192,68,353.92,1536.58,363.42,1900,8.36,11.56,1.05,1.97,72.34,3384.78,80.87,0.96
17-11-2025,Korba,Evening,600,540,60,336,4320,144,4089.56,1333,1484096,7770164,6286068,90,264,56,306.79,1537.1,362.9,1900,7.57,12.17,0.95,3.33,62.22,2756.56,80.9,1.06
19-11-2025,Korba,Evening,600,540,60,360,4320,88.8,4563.56,1333,1648596,8670764,7022168,90,240,60,342.35,1538.75,361.25,1900,8.45,12.68,1.06,2.06,66.67,3230.56,80.99,0.95
19-11-2025,Korba,Night,600,528,72,348,4224,66,5551.08,1333,2004678,10547052,8542374,88,252,58,416.44,1538.87,361.13,1900,10.51,15.95,1.31,1.56,65.91,4218.08,80.99,0.76
13-04-2025,Korba,Night,600,552,48,432,4416,186,5322.05,1333,1924417.5,10111895,8187477.5,92,168,72,399.25,1538.41,361.59,1900,9.64,12.32,1.21,4.21,78.26,3989.05,80.97,0.83
14-04-2025,Dipka,Night,600,540,60,324,4320,186,4985.37,2000,2049448,13959036,11909588,90,276,54,249.27,2388.91,411.09,2800,9.23,15.39,1.15,4.31,60,2985.37,85.32,0.87
14-04-2025,Kusmunda,Morning,600,540,60,336,4320,253.2,5425.84,2500,3042812,11936848,8894036,90,264,56,217.03,1639.2,560.8,2200,10.05,16.15,1.26,5.86,62.22,2925.84,74.51,0.8
15-04-2025,Kusmunda,Morning,600,564,36,336,4512,301.2,5713.69,2500,3195979.5,12570118,9374138.5,94,264,56,228.55,1640.65,559.35,2200,10.13,17.01,1.27,6.68,59.57,3213.69,74.57,0.79
15-04-2025,Kusmunda,Night,600,540,60,336,4320,172.8,5374.83,2500,3014106.5,11824626,8810519.5,90,264,56,214.99,1639.22,560.78,2200,9.95,16,1.24,4,62.22,2874.83,74.51,0.8
18-04-2025,Kusmunda,Night,600,528,72,372,4224,100.8,5029.69,2500,2819379.5,11065318,8245938.5,88,228,62,201.19,1639.45,560.55,2200,9.53,13.52,1.19,2.39,70.45,2529.69,74.52,0.84
19-04-2025,Dipka,Night,600,552,48,468,4416,198,5699.78,2000,2340762,15959384,13618622,92,132,78,284.99,2389.32,410.68,2800,10.33,12.18,1.29,4.48,84.78,3699.78,85.33,0.77
20-04-2025,Dipka,Evening,600,528,72,396,4224,219.6,4875.68,2000,2005772,13651904,11646132,88,204,66,243.78,2388.62,411.38,2800,9.23,12.31,1.15,5.2,75,2875.68,85.31,0.87
01-08-2025,Kusmunda,Morning,600,552,48,372,4416,30,5956.72,2500,3330946,13104784,9773838,92,228,62,238.27,1640.81,559.19,2200,10.79,16.01,1.35,0.68,67.39,3456.72,74.58,0.74
01-08-2025,Korba,Night,600,564,36,432,4512,120,4843.74,1333,1752509,9203106,7450597,94,168,72,363.37,1538.19,361.81,1900,8.59,11.21,1.07,2.66,76.6,3510.74,80.96,0.93
07-08-2025,Korba,Night,600,540,60,396,4320,94.8,5264.1,1333,1898785,10001790,8103005,90,204,66,394.91,1539.3,360.7,1900,9.75,13.29,1.22,2.19,73.33,3931.1,81.02,0.82
30-11-2025,Kusmunda,Morning,600,588,12,348,4704,138,5383.81,2500,3024395.5,11844382,8819986.5,98,252,58,215.35,1638.24,561.76,2200,9.16,15.47,1.14,2.93,59.18,2883.81,74.47,0.87
02-12-2025,Dipka,Night,600,552,48,420,4416,214.8,5853.16,2000,2402114,16388848,13986734,92,180,70,292.66,2389.6,410.4,2800,10.6,13.94,1.33,4.86,76.09,3853.16,85.34,0.75
04-12-2025,Korba,Morning,600,564,36,420,4512,102,3861.29,1333,1405901.5,7336451,5930549.5,94,180,70,289.67,1535.9,364.1,1900,6.85,9.19,0.86,2.26,74.47,2528.29,80.84,1.17
30-03-2025,Kusmunda,Morning,600,552,48,384,4416,100.8,5700.82,2500,3192651,12541804,9349153,92,216,64,228.03,1639.97,560.03,2200,10.33,14.85,1.29,2.28,69.57,3200.82,74.54,0.77
31-03-2025,Kusmunda,Night,600,528,72,372,4224,182.4,6086.36,2500,3400848,13389992,9989144,88,228,62,243.45,1641.23,558.77,2200,11.53,16.36,1.44,4.32,70.45,3586.36,74.6,0.69
31-03-2025,Korba,Morning,600,552,48,360,4416,145.2,5396.5,1333,1948975,10253350,8304375,92,240,60,404.84,1538.84,361.16,1900,9.78,14.99,1.22,3.29,65.22,4063.5,80.99,0.82
01-04-2025,Dipka,Morning,600,588,12,480,4704,136.8,5141.72,2000,2116038,14396816,12280778,98,120,80,257.09,2388.46,411.54,2800,8.74,10.71,1.09,2.91,81.63,3141.72,85.3,0.91
15-07-2025,Kusmunda,Morning,600,528,72,384,4224,241.2,5012.71,2500,2809490.5,11027962,8218471.5,88,216,64,200.51,1639.53,560.47,2200,9.49,13.05,1.19,5.71,72.73,2512.71,74.52,0.84
16-07-2025,Kusmunda,Evening,600,564,36,384,4512,237.6,4669.19,2500,2625154.5,10272218,7647063.5,94,216,64,186.77,1637.77,562.23,2200,8.28,12.16,1.03,5.27,68.09,2169.19,74.44,0.97
17-07-2025,Dipka,Night,600,564,36,408,4512,190.8,5553.44,2000,2279426,15549632,13270206,94,192,68,277.67,2389.55,410.45,2800,9.85,13.61,1.23,4.23,72.34,3553.44,85.34,0.81
17-07-2025,Kusmunda,Evening,600,516,84,324,4128,100.8,5509.18,2500,3083949,12120196,9036247,86,276,54,220.37,1640.22,559.78,2200,10.68,17,1.33,2.44,62.79,3009.18,74.56,0.75
19-07-2025,Kusmunda,Morning,600,504,96,348,4032,338.4,6360.1,2500,3555355,13992220,10436865,84,252,58,254.4,1640.99,559.01,2200,12.62,18.28,1.58,8.39,69.05,3860.1,74.59,0.63
19-07-2025,Kusmunda,Night,600,552,48,384,4416,169.2,5265,2500,2949550,11583000,8633450,92,216,64,210.6,1639.78,560.22,2200,9.54,13.71,1.19,3.83,69.57,2765,74.54,0.84
20-07-2025,Kusmunda,Morning,600,552,48,348,4416,172.8,5361.34,2500,3003587,11794948,8791361,92,252,58,214.45,1639.77,560.23,2200,9.71,15.41,1.21,3.91,63.04,2861.34,74.53,0.82
03-11-2025,Korba,Morning,600,540,60,396,4320,134.4,4513.49,1333,1635221.5,8575631,6940409.5,90,204,66,338.6,1537.7,362.3,1900,8.36,11.4,1.04,3.11,73.33,3180.49,80.93,0.96
06-11-2025,Dipka,Evening,600,552,48,396,4416,126,6346.05,2000,2599370,17768940,15169570,92,204,66,317.3,2390.4,409.6,2800,11.5,16.03,1.44,2.85,71.74,4346.05,85.37,0.7
08-11-2025,Kusmunda,Morning,600,528,72,336,4224,118.8,6016.96,2500,3367378,13237312,9869934,88,264,56,240.68,1640.35,559.65,2200,11.4,17.91,1.42,2.81,63.64,3516.96,74.56,0.7
09-11-2025,Kusmunda,Evening,600,564,36,396,4512,310.8,6048.64,2500,3373802,13307008,9933206,94,204,66,241.95,1642.22,557.78,2200,10.72,15.27,1.34,6.89,70.21,3548.64,74.65,0.75
11-11-2025,Dipka,Evening,600,564,36,396,4512,242.4,5220.4,2000,2149960,14617120,12467160,94,204,66,261.02,2388.16,411.84,2800,9.26,13.18,1.16,5.37,70.21,3220.4,85.29,0.86
11-11-2025,Kusmunda,Morning,600,540,60,408,4320,118.8,5167.64,2500,2897702,11368808,8471106,90,192,68,206.71,1639.26,560.74,2200,9.57,12.67,1.2,2.75,75.56,2667.64,74.51,0.84
13-08-2025,Kusmunda,Night,600,564,36,348,4512,97.2,4958.76,2500,2780568,10909272,8128704,94,252,58,198.35,1639.26,560.74,2200,8.79,14.25,1.1,2.15,61.7,2458.76,74.51,0.91
14-08-2025,Dipka,Morning,600,588,12,408,4704,213.6,5028.14,2000,2066006,14078792,12012786,98,192,68,251.41,2389.11,410.89,2800,8.55,12.32,1.07,4.54,69.39,3028.14,85.33,0.94
14-08-2025,Kusmunda,Morning,600,516,84,384,4128,212.4,6024.59,2500,3370724.5,13254098,9883373.5,86,216,64,240.98,1640.51,559.49,2200,11.68,15.69,1.46,5.15,74.42,3524.59,74.57,0.69
17-08-2025,Kusmunda,Morning,600,564,36,372,4512,249.6,4400.97,2500,2471883.5,9682134,7210250.5,94,228,62,176.04,1638.33,561.67,2200,7.8,11.83,0.98,5.53,65.96,1900.97,74.47,1.03
18-08-2025,Dipka,Morning,600,552,48,432,4416,180,5291,2000,2174900,14814800,12639900,92,168,72,264.55,2388.94,411.06,2800,9.59,12.25,1.2,4.08,78.26,3291,85.32,0.83
18-08-2025,Dipka,Evening,600,552,48,408,4416,142.8,5764.21,2000,2363434,16139788,13776354,92,192,68,288.21,2389.98,410.02,2800,10.44,14.13,1.31,3.23,73.91,3764.21,85.36,0.77
18-08-2025,Dipka,Night,600,552,48,384,4416,331.2,5852.23,2000,2392442,16386244,13993802,92,216,64,292.61,2391.19,408.81,2800,10.6,15.24,1.33,7.5,69.57,3852.23,85.4,0.75
21-11-2025,Kusmunda,Evening,600,552,48,396,4416,234,5419.19,2500,3034754.5,11922218,8887463.5,92,204,66,216.77,1640,560,2200,9.82,13.68,1.23,5.3,71.74,2919.19,74.55,0.81
22-11-2025,Dipka,Morning,600,564,36,396,4512,52.8,5459.47,2000,2237488,15286516,13049028,94,204,66,272.97,2390.16,409.84,2800,9.68,13.79,1.21,1.17,70.21,3459.47,85.36,0.83
22-11-2025,Dipka,Night,600,564,36,384,4512,90,4868.02,2000,2003258,13630456,11627198,94,216,64,243.4,2388.49,411.51,2800,8.63,12.68,1.08,1.99,68.09,2868.02,85.3,0.93
23-11-2025,Korba,Morning,600,528,72,432,4224,22.8,3800.76,1333,1389616,7221444,5831828,88,168,72,285.13,1534.38,365.62,1900,7.2,8.8,0.9,0.54,81.82,2467.76,80.76,1.11
23-11-2025,Korba,Evening,600,552,48,396,4416,255.6,3685.62,1333,1342167,7002678,5660511,92,204,66,276.49,1535.84,364.16,1900,6.68,9.31,0.83,5.79,71.74,2352.62,80.83,1.2
23-11-2025,Korba,Night,600,564,36,384,4512,196.8,4653.82,1333,1683687,8842258,7158571,94,216,64,349.12,1538.21,361.79,1900,8.25,12.12,1.03,4.36,68.09,3320.82,80.96,0.97
24-11-2025,Dipka,Evening,600,588,12,432,4704,194.4,5135.38,2000,2110202,14379064,12268862,98,168,72,256.77,2389.09,410.91,2800,8.73,11.89,1.09,4.13,73.47,3135.38,85.32,0.92
25-11-2025,Kusmunda,Night,600,576,24,348,4608,139.2,4361.27,2500,2443098.5,9594794,7151695.5,96,252,58,174.45,1639.82,560.18,2200,7.57,12.53,0.95,3.02,60.42,1861.27,74.54,1.06
27-11-2025,Korba,Night,600,528,72,408,4224,72,4693.69,1333,1702891.5,8918011,7215119.5,88,192,68,352.11,1537.2,362.8,1900,8.89,11.5,1.11,1.7,77.27,3360.69,80.91,0.9
28-11-2025,Kusmunda,Evening,600,564,36,360,4512,55.2,6318.14,2500,3528327,13899908,10371581,94,240,60,252.73,1641.56,558.44,2200,11.2,17.55,1.4,1.22,63.83,3818.14,74.62,0.71
28-11-2025,Kusmunda,Night,600,528,72,348,4224,114,5648.38,2500,3166909,12426436,9259527,88,252,58,225.94,1639.32,560.68,2200,10.7,16.23,1.34,2.7,65.91,3148.38,74.51,0.75
29-11-2025,Dipka,Evening,600,504,96,336,4032,128.4,5186.46,2000,2127834,14522088,12394254,84,264,56,259.32,2389.73,410.27,2800,10.29,15.44,1.29,3.18,66.67,3186.46,85.35,0.78
23-07-2025,Kusmunda,Morning,600,528,72,360,4224,187.2,5486.2,2500,3071510,12069640,8998130,88,240,60,219.45,1640.14,559.86,2200,10.39,15.24,1.3,4.43,68.18,2986.2,74.55,0.77
23-07-2025,Kusmunda,Night,600,540,60,324,4320,199.2,6060.57,2500,3389863.5,13333254,9943390.5,90,276,54,242.42,1640.67,559.33,2200,11.22,18.71,1.4,4.61,60,3560.57,74.58,0.71
26-07-2025,Kusmunda,Morning,600,564,36,408,4512,132,5237.01,2500,2935305.5,11521422,8586116.5,94,192,68,209.48,1639.51,560.49,2200,9.29,12.84,1.16,2.93,72.34,2737.01,74.52,0.86
27-07-2025,Kusmunda,Morning,600,564,36,420,4512,78,5449.64,2500,3053552,11989208,8935656,94,180,70,217.99,1639.68,560.32,2200,9.66,12.98,1.21,1.73,74.47,2949.64,74.53,0.83
27-07-2025,Kusmunda,Evening,600,552,48,324,4416,64.8,5190.56,2500,2911158,11419232,8508074,92,276,54,207.62,1639.14,560.86,2200,9.4,16.02,1.18,1.47,58.7,2690.56,74.51,0.85
28-07-2025,Kusmunda,Night,600,552,48,372,4416,424.8,5755.34,2500,3223587,12661748,9438161,92,228,62,230.21,1639.9,560.1,2200,10.43,15.47,1.3,9.62,67.39,3255.34,74.54,0.77
28-07-2025,Korba,Evening,600,564,36,456,4512,222,4096.05,1333,1485067.5,7782495,6297427.5,94,144,76,307.28,1537.44,362.56,1900,7.26,8.98,0.91,4.92,80.85,2763.05,80.92,1.1
12-11-2025,Kusmunda,Night,600,576,24,396,4608,150,5574.39,2500,3125164.5,12263658,9138493.5,96,204,66,222.98,1639.37,560.63,2200,9.68,14.08,1.21,3.26,68.75,3074.39,74.52,0.83
13-11-2025,Korba,Evening,600,564,36,384,4512,141.6,5466.65,1333,1971827.5,10386635,8414807.5,94,216,64,410.1,1539.3,360.7,1900,9.69,14.24,1.21,3.14,68.09,4133.65,81.02,0.83
15-11-2025,Dipka,Morning,600,552,48,372,4416,140.4,4792.69,2000,1976626,13419532,11442906,92,228,62,239.63,2387.57,412.43,2800,8.68,12.88,1.09,3.18,67.39,2792.69,85.27,0.92
17-11-2025,Kusmunda,Morning,600,540,60,420,4320,100.8,5174.27,2500,2905298.5,11383394,8478095.5,90,180,70,206.97,1638.51,561.49,2200,9.58,12.32,1.2,2.33,77.78,2674.27,74.48,0.83
19-11-2025,Kusmunda,Evening,600,516,84,384,4128,139.2,5021.09,2500,2811849.5,11046398,8234548.5,86,216,64,200.84,1639.99,560.01,2200,9.73,13.08,1.22,3.37,74.42,2521.09,74.55,0.82
20-11-2025,Korba,Morning,600,504,96,360,4032,181.2,4795.62,1333,1734817,9111678,7376861,84,240,60,359.76,1538.25,361.75,1900,9.52,13.32,1.19,4.49,71.43,3462.62,80.96,0.84
04-08-2025,Korba,Morning,600,516,84,360,4128,134.4,5617.04,1333,2023264,10672376,8649112,86,240,60,421.38,1539.8,360.2,1900,10.89,15.6,1.36,3.26,69.77,4284.04,81.04,0.73
05-08-2025,Dipka,Night,600,540,60,360,4320,190.8,5818.98,2000,2384592,16293144,13908552,90,240,60,290.95,2390.2,409.8,2800,10.78,16.16,1.35,4.42,66.67,3818.98,85.36,0.74
14-02-2025,Dipka,Evening,600,540,60,348,4320,169.2,6198.69,2000,2539876,17356332,14816456,90,252,58,309.93,2390.26,409.74,2800,11.48,17.81,1.43,3.92,64.44,4198.69,85.37,0.7
14-02-2025,Korba,Morning,600,600,0,456,4800,174,5453.03,1333,1961060.5,10360757,8399696.5,100,144,76,409.08,1540.37,359.63,1900,9.09,11.96,1.14,3.62,76,4120.03,81.07,0.88
15-02-2025,Dipka,Night,600,540,60,348,4320,117.6,4330.6,2000,1784440,12125680,10341240,90,252,58,216.53,2387.95,412.05,2800,8.02,12.44,1,2.72,64.44,2330.6,85.28,1
09-06-2025,Dipka,Morning,600,528,72,360,4224,279.6,5179.29,2000,2123466,14502012,12378546,88,240,60,258.96,2390.01,409.99,2800,9.81,14.39,1.23,6.62,68.18,3179.29,85.36,0.82
12-06-2025,Dipka,Morning,600,576,24,408,4608,134.4,5714.88,2000,2339102,16001664,13662562,96,192,68,285.74,2390.7,409.3,2800,9.92,14.01,1.24,2.92,70.83,3714.88,85.38,0.81
14-06-2025,Korba,Evening,600,516,84,336,4128,109.2,5323.35,1333,1922622.5,10114365,8191742.5,86,264,56,399.35,1538.83,361.17,1900,10.32,15.84,1.29,2.65,65.12,3990.35,80.99,0.78
15-06-2025,Kusmunda,Night,600,504,96,372,4032,288,5173.75,2500,2903512.5,11382250,8478737.5,84,228,62,206.95,1638.8,561.2,2200,10.27,13.91,1.28,7.14,73.81,2673.75,74.49,0.78
29-09-2025,Dipka,Night,600,576,24,348,4608,358.8,5039.78,2000,2074612,14111384,12036772,96,252,58,251.99,2388.35,411.65,2800,8.75,14.48,1.09,7.79,60.42,3039.78,85.3,0.91
01-10-2025,Dipka,Morning,600,540,60,396,4320,127.2,5278.59,2000,2164586,14780052,12615466,90,204,66,263.93,2389.93,410.07,2800,9.78,13.33,1.22,2.94,73.33,3278.59,85.35,0.82
04-10-2025,Kusmunda,Morning,600,540,60,336,4320,42,5778.91,2500,3237850.5,12713602,9475751.5,90,264,56,231.16,1639.71,560.29,2200,10.7,17.2,1.34,0.97,62.22,3278.91,74.53,0.75
05-10-2025,Korba,Morning,600,540,60,408,4320,30,4502.81,1333,1628283.5,8555339,6927055.5,90,192,68,337.8,1538.39,361.61,1900,8.34,11.04,1.04,0.69,75.56,3169.81,80.97,0.96
06-10-2025,Kusmunda,Night,600,564,36,408,4512,177.6,4904.62,2500,2751141,10790164,8039023,94,192,68,196.18,1639.07,560.93,2200,8.7,12.02,1.09,3.94,72.34,2404.62,74.5,0.92
06-10-2025,Korba,Morning,600,528,72,384,4224,114,5714.66,1333,2061081,10857854,8796773,88,216,64,428.71,1539.33,360.67,1900,10.82,14.88,1.35,2.7,72.73,4381.66,81.02,0.74
20-01-2025,Kusmunda,Night,600,540,60,348,4320,126,4558.92,2500,2563756,10029624,7465868,90,252,58,182.36,1637.64,562.36,2200,8.44,13.1,1.06,2.92,64.44,2058.92,74.44,0.95
20-01-2025,Korba,Night,600,504,96,384,4032,30,5268.73,1333,1900205.5,10010587,8110381.5,84,216,64,395.25,1539.34,360.66,1900,10.45,13.72,1.31,0.74,76.19,3935.73,81.02,0.77
21-01-2025,Korba,Night,600,552,48,432,4416,142.8,4287.91,1333,1556068.5,8147029,6590960.5,92,168,72,321.67,1537.1,362.9,1900,7.77,9.93,0.97,3.23,78.26,2954.91,80.9,1.03
22-01-2025,Dipka,Morning,600,564,36,396,4512,111.6,5661.14,2000,2321556,15851192,13529636,94,204,66,283.06,2389.91,410.09,2800,10.04,14.3,1.25,2.47,70.21,3661.14,85.35,0.8
22-01-2025,Kusmunda,Evening,600,540,60,300,4320,117.6,5585.41,2500,3125225.5,12287902,9162676.5,90,300,50,223.42,1640.47,559.53,2200,10.34,18.62,1.29,2.72,55.56,3085.41,74.57,0.77
11-05-2025,Korba,Morning,600,564,36,432,4512,165.6,4377.75,1333,1586762.5,8317725,6730962.5,94,168,72,328.41,1537.54,362.46,1900,7.76,10.13,0.97,3.67,76.6,3044.75,80.92,1.03
11-05-2025,Korba,Evening,600,552,48,384,4416,234,4987.59,1333,1800206.5,9476421,7676214.5,92,216,64,374.16,1539.06,360.94,1900,9.04,12.99,1.13,5.3,69.57,3654.59,81,0.89
12-05-2025,Kusmunda,Morning,600,564,36,432,4512,163.2,5546.28,2500,3102754,12201816,9099062,94,168,72,221.85,1640.57,559.43,2200,9.83,12.84,1.23,3.62,76.6,3046.28,74.57,0.81
13-05-2025,Kusmunda,Morning,600,564,36,360,4512,36,4623.98,2500,2593889,10172756,7578867,94,240,60,184.96,1639.04,560.96,2200,8.2,12.84,1.02,0.8,63.83,2123.98,74.5,0.98
13-05-2025,Korba,Evening,600,576,24,432,4608,279.6,5193.3,1333,1876355,9867270,7990915,96,168,72,389.59,1538.7,361.3,1900,9.02,12.02,1.13,6.07,75,3860.3,80.98,0.89
16-05-2025,Kusmunda,Evening,600,540,60,372,4320,85.2,5506.56,2500,3084208,12114432,9030224,90,228,62,220.26,1639.9,560.1,2200,10.2,14.8,1.27,1.97,68.89,3006.56,74.54,0.78
31-08-2025,Kusmunda,Night,600,516,84,324,4128,212.4,4949.39,2500,2776364.5,10888658,8112293.5,86,276,54,197.98,1639.05,560.95,2200,9.59,15.28,1.2,5.15,62.79,2449.39,74.5,0.83
31-08-2025,Korba,Night,600,552,48,384,4416,22.8,4223.83,1333,1534040.5,8025277,6491236.5,92,216,64,316.87,1536.81,363.19,1900,7.65,11,0.96,0.52,69.57,2890.83,80.88,1.05
06-09-2025,Dipka,Night,600,588,12,468,4704,396,5236.33,2000,2153882,14661724,12507842,98,132,78,261.82,2388.67,411.33,2800,8.91,11.19,1.11,8.42,79.59,3236.33,85.31,0.9
06-09-2025,Korba,Evening,600,564,36,420,4512,193.2,4320.97,1333,1571789.5,8209843,6638053.5,94,180,70,324.15,1536.24,363.76,1900,7.66,10.29,0.96,4.28,74.47,2987.97,80.85,1.04
22-12-2025,Dipka,Evening,600,564,36,360,4512,186,5438,2000,2232400,15226400,12994000,94,240,60,271.9,2389.48,410.52,2800,9.64,15.11,1.21,4.12,63.83,3438,85.34,0.83
23-12-2025,Kusmunda,Night,600,504,96,324,4032,86.4,5948.18,2500,3326349,13085996,9759647,84,276,54,237.93,1640.78,559.22,2200,11.8,18.36,1.48,2.14,64.29,3448.18,74.58,0.68
23-12-2025,Korba,Night,600,564,36,360,4512,234,5790.75,1333,2081062.5,11002425,8921362.5,94,240,60,434.41,1540.62,359.38,1900,10.27,16.09,1.28,5.19,63.83,4457.75,81.09,0.78
24-12-2025,Dipka,Evening,600,552,48,408,4416,171.6,5039.13,2000,2071252,14109564,12038312,92,192,68,251.96,2388.97,411.03,2800,9.13,12.35,1.14,3.89,73.91,3039.13,85.32,0.88
25-12-2025,Korba,Night,600,564,36,396,4512,62.4,4606.82,1333,1671087,8752958,7081871,94,204,66,345.6,1537.26,362.74,1900,8.17,11.63,1.02,1.38,70.21,3273.82,80.91,0.98
26-12-2025,Dipka,Morning,600,528,72,360,4224,232.8,5246.63,2000,2155102,14690564,12535462,88,240,60,262.33,2389.24,410.76,2800,9.94,14.57,1.24,5.51,68.18,3246.63,85.33,0.81
28-12-2025,Kusmunda,Night,600,516,84,300,4128,236.4,5521.83,2500,3088656.5,12148026,9059369.5,86,300,50,220.87,1640.65,559.35,2200,10.7,18.41,1.34,5.73,58.14,3021.83,74.57,0.75
29-12-2025,Kusmunda,Morning,600,600,0,348,4800,354,4946.22,2500,2770471,10881684,8111213,100,252,58,197.85,1639.88,560.12,2200,8.24,14.21,1.03,7.38,58,2446.22,74.54,0.97
12-04-2025,Dipka,Night,600,528,72,372,4224,141.6,5504.83,2000,2254332,15413524,13159192,88,228,62,275.24,2390.48,409.52,2800,10.43,14.8,1.3,3.35,70.45,3504.83,85.37,0.77
12-04-2025,Kusmunda,Morning,600,564,36,372,4512,97.2,4424.45,2500,2484047.5,9733790,7249742.5,94,228,62,176.98,1638.56,561.44,2200,7.84,11.89,0.98,2.15,65.96,1924.45,74.48,1.02
12-04-2025,Korba,Evening,600,528,72,360,4224,98.4,4430.01,1333,1608253.5,8417019,6808765.5,88,240,60,332.33,1536.96,363.04,1900,8.39,12.31,1.05,2.33,68.18,3097.01,80.89,0.95
14-04-2025,Korba,Night,600,552,48,384,4416,259.2,5517.7,1333,1991595,10483630,8492035,92,216,64,413.93,1539.05,360.95,1900,10,14.37,1.25,5.87,69.57,4184.7,81,0.8
