date,area,shift,coal_production_tonnes,target_production,critical_roles_present,total_wage_cost,Total_Cost_INR,Revenue_INR,Net_Profit_INR
08-11-2025,Kusmunda,Night,4272.76,2500,27,52300,2402318,9400072,6997754
08-11-2025,Korba,Morning,4989.9,1333,31,53900,1800365,9480810,7680445
08-11-2025,Korba,Evening,5524.8,1333,33,57750,1991430,10497120,8505690
08-11-2025,Korba,Night,5083.57,1333,30,61050,1840299.5,9658783,7818483.5
09-11-2025,Dipka,Morning,5092.07,2000,31,58600,2095428,14257796,12162368
09-11-2025,Dipka,Evening,5288.59,2000,32,56150,2171586,14808052,12636466
09-11-2025,Dipka,Night,5645.8,2000,35,55600,2313920,15808240,13494320
09-11-2025,Kusmunda,Morning,4941.17,2500,30,54650,2772293.5,10870574,8098280.5
09-11-2025,Kusmunda,Evening,6048.64,2500,36,47050,3373802,13307008,9933206
09-11-2025,Kusmunda,Night,5630.14,2500,33,54100,3150677,12386308,9235631
09-11-2025,Korba,Morning,4874.11,1333,30,53250,1759188.5,9260809,7501620.5
09-11-2025,Korba,Evening,4668.63,1333,28,54000,1688020.5,8870397,7182376.5
09-11-2025,Korba,Night,5058.45,1333,30,57850,1828307.5,9611055,7782747.5
10-11-2025,Dipka,Morning,4027.55,2000,24,56250,1667270,11277140,9609870
10-11-2025,Dipka,Evening,5643.49,2000,34,54550,2311946,15801772,13489826
10-11-2025,Dipka,Night,4946.89,2000,30,51550,2030306,13851292,11820986
10-11-2025,Kusmunda,Morning,4962.66,2500,31,55600,2785063,10917852,8132789
10-11-2025,Kusmunda,Evening,5438.14,2500,33,55950,3046927,11963908,8916981
10-11-2025,Kusmunda,Night,4944.85,2500,30,50800,2770467.5,10878670,8108202.5
10-11-2025,Korba,Morning,4674.85,1333,28,54000,1690197.5,8882215,7192017.5
10-11-2025,Korba,Evening,5208.5,1333,33,56550,1879525,9896150,8016625
10-11-2025,Korba,Night,4440.81,1333,28,51350,1605633.5,8437539,6831905.5
11-11-2025,Dipka,Morning,4248.21,2000,26,51250,1750534,11894988,10144454
11-11-2025,Dipka,Evening,5220.4,2000,31,61800,2149960,14617120,12467160
11-11-2025,Dipka,Night,4612.07,2000,28,53250,1898078,12913796,11015718
11-11-2025,Kusmunda,Morning,5167.64,2500,32,55500,2897702,11368808,8471106
11-11-2025,Kusmunda,Evening,5316.19,2500,32,55500,2979404.5,11695618,8716213.5
11-11-2025,Kusmunda,Night,5453.1,2500,33,54750,3053955,11996820,8942865
11-11-2025,Korba,Morning,4461.6,1333,27,58500,1620060,8477040,6856980
11-11-2025,Korba,Evening,5221.18,1333,31,58600,1886013,9920242,8034229
11-11-2025,Korba,Night,5120.03,1333,30,56250,1848260.5,9728057,7879796.5
12-11-2025,Dipka,Morning,5294.57,2000,32,55500,2173328,14824796,12651468
12-11-2025,Dipka,Evening,5861.74,2000,36,58800,2403496,16412872,14009376
12-11-2025,Dipka,Night,5784.34,2000,34,57950,2371686,16196152,13824466
12-11-2025,Kusmunda,Morning,4843.96,2500,30,54850,2719028,10656712,7937684
12-11-2025,Kusmunda,Evening,6326.92,2500,38,56550,3536356,13919224,10382868
12-11-2025,Kusmunda,Night,5574.39,2500,34,59250,3125164.5,12263658,9138493.5
12-11-2025,Korba,Morning,5102.49,1333,31,57750,1843621.5,9694731,7851109.5
12-11-2025,Korba,Evening,5050.06,1333,30,56350,1823871,9595114,7771243
12-11-2025,Korba,Night,4667.11,1333,29,57100,1690588.5,8867509,7176920.5
13-11-2025,Dipka,Morning,5827.22,2000,34,61050,2391938,16316216,13924278
13-11-2025,Dipka,Evening,5242.05,2000,32,52400,2149220,14677740,12528520
13-11-2025,Dipka,Night,4455.54,2000,27,54450,1836666,12475512,10638846
13-11-2025,Kusmunda,Morning,5627.44,2500,34,54000,3149092,12380368,9231276
13-11-2025,Kusmunda,Evening,5449.7,2500,33,57850,3055185,11989340,8934155
13-11-2025,Kusmunda,Night,5865.92,2500,36,59250,3285506,12905024,9619518
13-11-2025,Korba,Morning,4548.94,1333,28,59450,1651579,8642986,6991407
13-11-2025,Korba,Evening,5466.65,1333,33,58500,1971827.5,10386635,8414807.5
13-11-2025,Korba,Night,4487.7,1333,27,54750,1625445,8526630,6901185
14-11-2025,Dipka,Morning,6150.45,2000,37,62450,2522630,17221260,14698630
14-11-2025,Dipka,Evening,5314.21,2000,32,52950,2178634,14879788,12701154
14-11-2025,Dipka,Night,5203.37,2000,32,53050,2134398,14569436,12435038
14-11-2025,Kusmunda,Morning,5256.14,2500,32,51450,2942327,11563508,8621181
14-11-2025,Kusmunda,Evening,5371.43,2500,34,53800,3008086.5,11817146,8809059.5
14-11-2025,Kusmunda,Night,5305.92,2500,32,52400,2970656,11673024,8702368
14-11-2025,Korba,Morning,4715.53,1333,29,55600,1706035.5,8959507,7253471.5
14-11-2025,Korba,Evening,4033.91,1333,25,60850,1472718.5,7664429,6191710.5
14-11-2025,Korba,Night,4582.77,1333,28,56150,1660119.5,8707263,7047143.5
15-11-2025,Dipka,Morning,4792.69,2000,29,59550,1976626,13419532,11442906
15-11-2025,Dipka,Evening,5565.08,2000,33,57650,2283682,15582224,13298542
15-11-2025,Dipka,Night,5868.49,2000,35,54000,2401396,16431772,14030376
15-11-2025,Kusmunda,Morning,5938.55,2500,37,56450,3322652.5,13064810,9742157.5
15-11-2025,Kusmunda,Evening,4976.45,2500,30,56350,2793397.5,10948190,8154792.5
15-11-2025,Kusmunda,Night,5323.62,2500,33,56900,2984891,11711964,8727073
15-11-2025,Korba,Morning,4893.13,1333,30,59250,1771845.5,9296947,7525101.5
15-11-2025,Korba,Evening,4746.83,1333,29,54850,1716240.5,9018977,7302736.5
15-11-2025,Korba,Night,5292.33,1333,32,55400,1907715.5,10055427,8147711.5
16-11-2025,Dipka,Morning,5968.09,2000,36,57950,2445186,16710652,14265466
16-11-2025,Dipka,Evening,4174.38,2000,25,55300,1725052,11688264,9963212
16-11-2025,Dipka,Night,6063.52,2000,36,55400,2480808,16977856,14497048
16-11-2025,Kusmunda,Morning,5709.93,2500,35,60300,3200761.5,12561846,9361084.5
16-11-2025,Kusmunda,Evening,4398.43,2500,26,46300,2465436.5,9676546,7211109.5
16-11-2025,Kusmunda,Night,5140.65,2500,31,52200,2879557.5,11309430,8429872.5
16-11-2025,Korba,Morning,5320.69,1333,32,58800,1921041.5,10109311,8188269.5
16-11-2025,Korba,Evening,4717.78,1333,29,63300,1714523,8963782,7249259
16-11-2025,Korba,Night,5107.83,1333,30,49400,1837140.5,9704877,7867736.5
17-11-2025,Dipka,Morning,4903.88,2000,30,53800,2015352,13730864,11715512
17-11-2025,Dipka,Evening,5549.79,2000,34,59450,2279366,15539412,13260046
17-11-2025,Dipka,Night,4220.33,2000,25,57100,1745232,11816924,10071692
17-11-2025,Kusmunda,Morning,5174.27,2500,31,59450,2905298.5,11383394,8478095.5
17-11-2025,Kusmunda,Evening,5206.54,2500,32,58500,2922097,11454388,8532291
17-11-2025,Kusmunda,Night,5124.07,2500,30,56350,2874588.5,11272954,8398365.5
17-11-2025,Korba,Morning,4500.75,1333,27,56250,1631512.5,8551425,6919912.5
17-11-2025,Korba,Evening,4089.56,1333,25,52750,1484096,7770164,6286068
17-11-2025,Korba,Night,4218.61,1333,25,57000,1533513.5,8015359,6481845.5
18-11-2025,Dipka,Morning,5053.12,2000,31,57000,2078248,14148736,12070488
18-11-2025,Dipka,Evening,5314.89,2000,33,59650,2185606,14881692,12696086
18-11-2025,Dipka,Night,5510.3,2000,33,57300,2261420,15428840,13167420
18-11-2025,Kusmunda,Morning,4430.56,2500,26,58600,2495408,9747232,7251824
18-11-2025,Kusmunda,Evening,5009.99,2500,30,54950,2810444.5,11021978,8211533.5
18-11-2025,Kusmunda,Night,5650.6,2500,34,50900,3158730,12431320,9272590
18-11-2025,Korba,Morning,4751.6,1333,29,57850,1720910,9028040,7307130
18-11-2025,Korba,Evening,5398.11,1333,33,58800,1948138.5,10256409,8308270.5
18-11-2025,Korba,Night,5516.89,1333,34,58800,1989711.5,10482091,8492379.5
19-11-2025,Dipka,Morning,5126.47,2000,31,59350,2109938,14354116,12244178
19-11-2025,Dipka,Evening,5511.92,2000,33,60950,2265718,15433376,13167658
19-11-2025,Dipka,Night,5879.69,2000,36,57300,2409176,16463132,14053956
19-11-2025,Kusmunda,Morning,6135.79,2500,37,54000,3428684.5,13498738,10070053.5
19-11-2025,Kusmunda,Evening,5021.09,2500,31,50250,2811849.5,11046398,8234548.5
19-11-2025,Kusmunda,Night,5316.6,2500,33,54950,2979080,11696520,8717440
19-11-2025,Korba,Morning,4903.55,1333,30,58400,1774642.5,9316745,7542102.5
19-11-2025,Korba,Evening,4563.56,1333,28,51350,1648596,8670764,7022168
19-11-2025,Korba,Night,5551.08,1333,33,61800,2004678,10547052,8542374
20-11-2025,Dipka,Morning,4512.17,2000,27,53050,1857918,12634076,10776158
20-11-2025,Dipka,Evening,5751.09,2000,35,60850,2361286,16103052,13741766
20-11-2025,Dipka,Night,4988.39,2000,30,54750,2050106,13967492,11917386
20-11-2025,Kusmunda,Morning,4796.06,2500,30,54750,2692583,10551332,7858749
20-11-2025,Kusmunda,Evening,5716.75,2500,34,63300,3207512.5,12576850,9369337.5
20-11-2025,Kusmunda,Night,5498.35,2500,34,59550,3083642.5,12096370,9012727.5
20-11-2025,Korba,Morning,4795.62,1333,29,56350,1734817,9111678,7376861
20-11-2025,Korba,Evening,4457.48,1333,27,56250,1616368,8469212,6852844
20-11-2025,Korba,Night,4051.07,1333,25,57100,1474974.5,7697033,6222058.5
21-11-2025,Dipka,Morning,5937.63,2000,37,60200,2435252,16625364,14190112
21-11-2025,Dipka,Evening,6350.83,2000,38,60200,2600532,17782324,15181792
21-11-2025,Dipka,Night,4428.48,2000,27,51550,1822942,12399744,10576802
21-11-2025,Kusmunda,Morning,5570.63,2500,34,56450,3120296.5,12255386,9135089.5
21-11-2025,Kusmunda,Evening,5419.19,2500,33,54200,3034754.5,11922218,8887463.5
21-11-2025,Kusmunda,Night,5387.77,2500,33,53150,3016423.5,11853094,8836670.5
21-11-2025,Korba,Morning,4427.44,1333,27,54650,1604254,8412136,6807882
21-11-2025,Korba,Evening,5428.92,1333,34,59450,1959572,10314948,8355376
21-11-2025,Korba,Night,3795.82,1333,23,49850,1378387,7212058,5833671
22-11-2025,Dipka,Morning,5459.47,2000,33,53700,2237488,15286516,13049028
22-11-2025,Dipka,Evening,6492.7,2000,38,62250,2659330,18179560,15520230
22-11-2025,Dipka,Night,4868.02,2000,31,56050,2003258,13630456,11627198
22-11-2025,Kusmunda,Morning,6509.23,2500,38,55600,3635676.5,14320306,10684629.5
22-11-2025,Kusmunda,Evening,5465.45,2500,34,60300,3066297.5,12023990,8957692.5
22-11-2025,Kusmunda,Night,4447.15,2500,26,54650,2500582.5,9783730,7283147.5
22-11-2025,Korba,Morning,4357.41,1333,26,54650,1579743.5,8279079,6699335.5
22-11-2025,Korba,Evening,4811.83,1333,29,52200,1736340.5,9142477,7406136.5
22-11-2025,Korba,Night,4396.9,1333,27,59450,1598365,8354110,6755745
23-11-2025,Dipka,Morning,4684.55,2000,29,51250,1925070,13116740,11191670
23-11-2025,Dipka,Evening,5693.58,2000,34,56350,2333782,15942024,13608242
23-11-2025,Dipka,Night,5279.73,2000,34,59350,2171242,14783244,12612002
23-11-2025,Kusmunda,Morning,6232.73,2500,38,57850,3485851.5,13712006,10226154.5
23-11-2025,Kusmunda,Evening,5269.26,2500,31,59350,2957443,11592372,8634929
23-11-2025,Kusmunda,Night,6748.54,2500,41,55150,3766847,14846788,11079941
23-11-2025,Korba,Morning,3800.76,1333,24,59350,1389616,7221444,5831828
23-11-2025,Korba,Evening,3685.62,1333,22,52200,1342167,7002678,5660511
23-11-2025,Korba,Night,4653.82,1333,29,54850,1683687,8842258,7158571
24-11-2025,Dipka,Morning,5260.98,2000,32,53250,2157642,14730744,12573102
24-11-2025,Dipka,Evening,5135.38,2000,32,56050,2110202,14379064,12268862
24-11-2025,Dipka,Night,4837.38,2000,29,53150,1988102,13544664,11556562
24-11-2025,Kusmunda,Morning,6193.05,2500,37,58900,3465077.5,13624710,10159632.5
24-11-2025,Kusmunda,Evening,5438.28,2500,32,54850,3045904,11964216,8918312
24-11-2025,Kusmunda,Night,5936.23,2500,36,56350,3321276.5,13059706,9738429.5
24-11-2025,Korba,Morning,5583.12,1333,34,65750,2019842,10607928,8588086
24-11-2025,Korba,Evening,4534.07,1333,27,54550,1641474.5,8614733,6973258.5
24-11-2025,Korba,Night,4908.35,1333,29,55300,1773222.5,9325865,7552642.5
25-11-2025,Dipka,Morning,5039.29,2000,31,54550,2070266,14110012,12039746
25-11-2025,Dipka,Evening,5778.7,2000,36,60400,2371880,16180360,13808480
25-11-2025,Dipka,Night,5423.15,2000,32,58150,2227410,15184820,12957410
25-11-2025,Kusmunda,Morning,5649.19,2500,35,58800,3165854.5,12428218,9262363.5
25-11-2025,Kusmunda,Evening,5092.88,2500,31,58800,2859884,11204336,8344452
25-11-2025,Kusmunda,Night,4361.27,2500,27,44400,2443098.5,9594794,7151695.5
25-11-2025,Korba,Morning,5659.2,1333,34,61150,2041870,10752480,8710610
25-11-2025,Korba,Evening,4191.08,1333,26,49200,1516078,7963052,6446974
25-11-2025,Korba,Night,4637,1333,28,50800,1673750,8810300,7136550
26-11-2025,Dipka,Morning,4995.42,2000,30,54650,2052818,13987176,11934358
26-11-2025,Dipka,Evening,5084.53,2000,31,54200,2088012,14236684,12148672
26-11-2025,Dipka,Night,5248.55,2000,32,55300,2154720,14695940,12541220
26-11-2025,Kusmunda,Morning,5875.99,2500,36,55800,3287594.5,12927178,9639583.5
26-11-2025,Kusmunda,Evening,5348.87,2500,32,57850,2999728.5,11767514,8767785.5
26-11-2025,Kusmunda,Night,5501.61,2500,34,57750,3083635.5,12103542,9019906.5
26-11-2025,Korba,Morning,4191.98,1333,26,57000,1524193,7964762,6440569
26-11-2025,Korba,Evening,4910.88,1333,30,54650,1773458,9330672,7557214
26-11-2025,Korba,Night,5528.35,1333,33,54850,1989772.5,10503865,8514092.5
27-11-2025,Dipka,Morning,4969.81,2000,30,55600,2043524,13915468,11871944
27-11-2025,Dipka,Evening,4861.09,2000,30,54550,1998986,13611052,11612066
27-11-2025,Dipka,Night,5044.24,2000,31,55200,2072896,14123872,12050976
27-11-2025,Kusmunda,Morning,5882.78,2500,35,56450,3291979,12942116,9650137
27-11-2025,Kusmunda,Evening,5503.76,2500,32,60100,3087168,12108272,9021104
27-11-2025,Kusmunda,Night,4277.82,2500,26,52000,2404801,9411204,7006403
27-11-2025,Korba,Morning,4635,1333,28,56250,1678500,8806500,7128000
27-11-2025,Korba,Evening,4308.27,1333,27,58800,1566694.5,8185713,6619018.5
27-11-2025,Korba,Night,4693.69,1333,29,60100,1702891.5,8918011,7215119.5
28-11-2025,Dipka,Morning,5040.03,2000,30,58900,2074912,14112084,12037172
28-11-2025,Dipka,Evening,6201.17,2000,38,55600,2536068,17363276,14827208
28-11-2025,Dipka,Night,5219.05,2000,32,57850,2145470,14613340,12467870
28-11-2025,Kusmunda,Morning,5557.14,2500,33,53050,3109477,12225708,9116231
28-11-2025,Kusmunda,Evening,6318.14,2500,39,53350,3528327,13899908,10371581
28-11-2025,Kusmunda,Night,5648.38,2500,34,60300,3166909,12426436,9259527
28-11-2025,Korba,Morning,3945.84,1333,24,53700,1434744,7497096,6062352
28-11-2025,Korba,Evening,4496.47,1333,28,57950,1631714.5,8543293,6911578.5
28-11-2025,Korba,Night,4527.7,1333,28,57950,1642645,8602630,6959985
29-11-2025,Dipka,Morning,5689.05,2000,35,58500,2334120,15929340,13595220
29-11-2025,Dipka,Evening,5186.46,2000,32,53250,2127834,14522088,12394254
29-11-2025,Dipka,Night,5002.88,2000,30,53900,2055052,14008064,11953012
29-11-2025,Kusmunda,Morning,5079.3,2500,31,55600,2849215,11174460,8325245
29-11-2025,Kusmunda,Evening,5334.17,2500,33,58700,2992493.5,11735174,8742680.5
29-11-2025,Kusmunda,Night,4994.43,2500,30,56250,2803186.5,10987746,8184559.5
29-11-2025,Korba,Morning,3536.11,1333,22,58600,1296238.5,6718609,5422370.5
29-11-2025,Korba,Evening,4680.67,1333,28,52300,1690534.5,8893273,7202738.5
29-11-2025,Korba,Night,4772.33,1333,28,54650,1724965.5,9067427,7342461.5
30-11-2025,Dipka,Morning,4757.73,2000,29,61800,1964892,13321644,11356752
30-11-2025,Dipka,Evening,5081.18,2000,31,57000,2089472,14227304,12137832
30-11-2025,Dipka,Night,5557.72,2000,34,60000,2283088,15561616,13278528
30-11-2025,Kusmunda,Morning,5383.81,2500,33,63300,3024395.5,11844382,8819986.5
30-11-2025,Kusmunda,Evening,5447.29,2500,33,59350,3055359.5,11984038,8928678.5
30-11-2025,Kusmunda,Night,5897.84,2500,35,55400,3299212,12975248,9676036
30-11-2025,Korba,Morning,4449.15,1333,27,48050,1605252.5,8453385,6848132.5
30-11-2025,Korba,Evening,5186.92,1333,32,57200,1872622,9855148,7982526
30-11-2025,Korba,Night,4601.12,1333,28,57850,1668242,8742128,7073886
01-12-2025,Dipka,Morning,5524.24,2000,34,57200,2266896,15467872,13200976
01-12-2025,Dipka,Evening,4988.24,2000,31,50500,2045796,13967072,11921276
01-12-2025,Dipka,Night,5822.78,2000,36,58600,2387712,16303784,13916072
01-12-2025,Kusmunda,Morning,5794.37,2500,35,61900,3248803.5,12747614,9498810.5
01-12-2025,Kusmunda,Evening,6267.67,2500,38,59550,3506768.5,13788874,10282105.5
01-12-2025,Kusmunda,Night,5469.69,2500,32,55600,3063929.5,12033318,8969388.5
01-12-2025,Korba,Morning,5678.67,1333,34,58700,2046234.5,10789473,8743238.5
01-12-2025,Korba,Evening,4823.03,1333,30,55600,1743660.5,9163757,7420096.5
01-12-2025,Korba,Night,4475.54,1333,28,59150,1625589,8503526,6877937
02-12-2025,Dipka,Morning,5459.79,2000,34,64900,2248816,15287412,13038596
02-12-2025,Dipka,Evening,5116.74,2000,32,56650,2103346,14326872,12223526
02-12-2025,Dipka,Night,5853.16,2000,35,60850,2402114,16388848,13986734
02-12-2025,Kusmunda,Morning,4205.96,2500,26,53800,2367078,9253112,6886034
02-12-2025,Kusmunda,Evening,4633.07,2500,29,56350,2604538.5,10192754,7588215.5
02-12-2025,Kusmunda,Night,4960.86,2500,31,51250,2779723,10913892,8134169
02-12-2025,Korba,Morning,4987.43,1333,30,58300,1803900.5,9476117,7672216.5
02-12-2025,Korba,Evening,4246.43,1333,26,57950,1544200.5,8068217,6524016.5
02-12-2025,Korba,Night,4645.82,1333,28,60100,1686137,8827058,7140921
03-12-2025,Dipka,Morning,5317.15,2000,33,56250,2183110,14888020,12704910
03-12-2025,Dipka,Evening,5617.54,2000,34,61700,2308716,15729112,13420396
03-12-2025,Dipka,Night,5158.54,2000,31,58700,2122116,14443912,12321796
03-12-2025,Kusmunda,Morning,4498.52,2500,28,52950,2527136,9896744,7369608
03-12-2025,Kusmunda,Evening,6207.11,2500,38,55050,3468960.5,13655642,10186681.5
03-12-2025,Kusmunda,Night,6127.26,2500,37,54100,3424093,13479972,10055879
03-12-2025,Korba,Morning,4627.16,1333,28,60200,1679706,8791604,7111898
03-12-2025,Korba,Evening,5329.9,1333,32,54650,1920115,10126810,8206695
03-12-2025,Korba,Night,5357.17,1333,32,62650,1937659.5,10178623,8240963.5
04-12-2025,Dipka,Morning,4748.77,2000,29,53700,1953208,13296556,11343348
04-12-2025,Dipka,Evening,5662.66,2000,34,60400,2325464,15855448,13529984
04-12-2025,Dipka,Night,5265.4,2000,31,55300,2161460,14743120,12581660
04-12-2025,Kusmunda,Morning,5684.05,2500,33,58700,3184927.5,12504910,9319982.5
04-12-2025,Kusmunda,Evening,5397.09,2500,33,54650,3023049.5,11873598,8850548.5
04-12-2025,Kusmunda,Night,5948.73,2500,37,53350,3325151.5,13087206,9762054.5
04-12-2025,Korba,Morning,3861.29,1333,24,54450,1405901.5,7336451,5930549.5
04-12-2025,Korba,Evening,5381.66,1333,34,56350,1939931,10225154,8285223
04-12-2025,Korba,Night,4988.04,1333,30,57750,1803564,9477276,7673712
05-12-2025,Dipka,Morning,6192.3,2000,38,56350,2533270,17338440,14805170
05-12-2025,Dipka,Evening,6385.14,2000,39,62650,2616706,17878392,15261686
05-12-2025,Dipka,Night,5825.65,2000,36,58050,2388310,16311820,13923510
05-12-2025,Kusmunda,Morning,5235.95,2500,32,50150,2929922.5,11519090,8589167.5
05-12-2025,Kusmunda,Evening,5407.36,2500,33,57950,3031998,11896192,8864194
05-12-2025,Kusmunda,Night,5343.13,2500,33,57100,2995821.5,11754886,8759064.5
05-12-2025,Korba,Morning,5453.26,1333,32,59550,1968191,10361194,8393003
05-12-2025,Korba,Evening,4902.23,1333,30,61150,1776930.5,9314237,7537306.5
05-12-2025,Korba,Night,5244.79,1333,31,58500,1894176.5,9965101,8070924.5
06-12-2025,Dipka,Morning,5473.7,2000,33,58050,2247530,15326360,13078830
06-12-2025,Dipka,Evening,5203.21,2000,32,60300,2141584,14568988,12427404
06-12-2025,Dipka,Night,4859.02,2000,31,53250,1996858,13605256,11608398
06-12-2025,Kusmunda,Morning,4536.79,2500,28,46000,2541234.5,9980938,7439703.5
06-12-2025,Kusmunda,Evening,5769.69,2500,35,58900,3232229.5,12693318,9461088.5
06-12-2025,Kusmunda,Night,5198.63,2500,32,55500,2914746.5,11436986,8522239.5
06-12-2025,Korba,Morning,4160.19,1333,26,57850,1513916.5,7904361,6390444.5
06-12-2025,Korba,Evening,4202.79,1333,26,60750,1531726.5,7985301,6453574.5
06-12-2025,Korba,Night,3940.56,1333,25,60950,1440146,7487064,6046918
07-12-2025,Dipka,Morning,6006.99,2000,36,63400,2466196,16819572,14353376
07-12-2025,Dipka,Evening,4858.9,2000,30,59900,2003460,13604920,11601460
07-12-2025,Dipka,Night,6107.86,2000,37,58600,2501744,17102008,14600264
07-12-2025,Kusmunda,Morning,5162.94,2500,31,57100,2896717,11358468,8461751
07-12-2025,Kusmunda,Evening,5686.78,2500,35,54300,3182029,12510916,9328887
07-12-2025,Kusmunda,Night,5675.11,2500,34,54550,3175860.5,12485242,9309381.5
07-12-2025,Korba,Morning,4613.77,1333,28,59450,1674269.5,8766163,7091893.5
07-12-2025,Korba,Evening,5152.98,1333,31,53700,1857243,9790662,7933419
07-12-2025,Korba,Night,4811.47,1333,30,54650,1738664.5,9141793,7403128.5
08-12-2025,Dipka,Morning,5694.91,2000,35,56350,2334314,15945748,13611434
08-12-2025,Dipka,Evening,5308.37,2000,31,53800,2177148,14863436,12686288
08-12-2025,Dipka,Night,5530.99,2000,33,60300,2272696,15486772,13214076
08-12-2025,Kusmunda,Morning,5217.24,2500,32,58700,2928182,11477928,8549746
08-12-2025,Kusmunda,Evening,4537.32,2500,28,50050,2545576,9982104,7436528
08-12-2025,Kusmunda,Night,5298.47,2500,33,57000,2971158.5,11656634,8685475.5
08-12-2025,Korba,Morning,4481.32,1333,27,54750,1623212,8514508,6891296
08-12-2025,Korba,Evening,5311.94,1333,32,54750,1913929,10092686,8178757
08-12-2025,Korba,Night,4833.39,1333,29,61500,1753186.5,9183441,7430254.5
09-12-2025,Dipka,Morning,5514.52,2000,34,58600,2264408,15440656,13176248
09-12-2025,Dipka,Evening,4404.53,2000,26,49850,1811662,12332684,10521022
09-12-2025,Dipka,Night,4838.23,2000,29,57000,1992292,13547044,11554752
09-12-2025,Kusmunda,Morning,6147.96,2500,38,58700,3440078,13525512,10085434
09-12-2025,Kusmunda,Evening,5616.29,2500,34,54650,3143609.5,12355838,9212228.5
09-12-2025,Kusmunda,Night,5466.46,2500,33,55500,3062053,12026212,8964159
09-12-2025,Korba,Morning,5057.9,1333,31,58600,1828865,9610010,7781145
09-12-2025,Korba,Evening,4553.72,1333,27,53150,1646952,8652068,7005116
09-12-2025,Korba,Night,5554.23,1333,33,64050,2008030.5,10553037,8545006.5
