date,area,shift,total_assigned,total_present,total_absent,critical_present,total_work_hours,total_overtime_hours,coal_production_tonnes,target_production,total_cost_inr,revenue_inr,net_profit_inr
14-02-2025,Kusmunda,Evening,600,516,84,336,4128,112.8,5602.32,2500,3134326,12325104,9190778
15-02-2025,Kusmunda,Evening,600,564,36,372,4512,240,6005.4,2500,3364020,13211880,9847860
09-06-2025,Dipka,Night,600,552,48,408,4416,61.2,6015.85,2000,2462590,16844380,14381790
09-06-2025,Kusmunda,Evening,600,576,24,396,4608,240,5448.73,2500,3046951.5,11987206,8940254.5
11-06-2025,Kusmunda,Evening,600,588,12,372,4704,278.4,5722.13,2500,3202121.5,12588686,9386564.5
12-06-2025,Kusmunda,Night,600,516,84,324,4128,111.6,5291.63,2500,2969096.5,11641586,8672489.5
14-06-2025,Korba,Morning,600,540,60,372,4320,122.4,4863.87,1333,1761804.5,9241353,7479548.5
15-06-2025,Dipka,Night,600,564,36,384,4512,163.2,5277.2,2000,2175580,14776160,12600580
15-06-2025,Kusmunda,Evening,600,600,0,408,4800,162,5595.57,2500,3132413.5,12310254,9177840.5
17-06-2025,Kusmunda,Morning,600,540,60,348,4320,225.6,4107.31,2500,2311870.5,9036082,6724211.5
28-09-2025,Korba,Night,600,576,24,408,4608,133.2,5318.54,1333,1914189,10105226,8191037
30-09-2025,Dipka,Night,600,540,60,456,4320,326.4,5931.79,2000,2434416,16609012,14174596
01-10-2025,Kusmunda,Evening,600,564,36,360,4512,141.6,5826.21,2500,3258315.5,12817662,9559346.5
03-10-2025,Korba,Morning,600,564,36,372,4512,204,5031.3,1333,1822005,9559470,7737465
04-10-2025,Dipka,Night,600,564,36,432,4512,190.8,5904.61,2000,2417994,16532908,14114914
05-10-2025,Dipka,Night,600,540,60,360,4320,61.2,5373.52,2000,2210458,15045856,12835398
07-10-2025,Korba,Evening,600,564,36,396,4512,286.8,4047.44,1333,1473604,7690136,6216532
18-01-2025,Korba,Morning,600,576,24,348,4608,182.4,5021.01,1333,1815203.5,9539919,7724715.5
20-01-2025,Dipka,Night,600,528,72,420,4224,138,5569.46,2000,2283384,15594488,13311104
20-01-2025,Kusmunda,Morning,600,576,24,420,4608,246,4925.96,2500,2763278,10837112,8073834
22-01-2025,Kusmunda,Morning,600,576,24,372,4608,225.6,5935.7,2500,3328035,13058540,9730505
24-01-2025,Dipka,Evening,600,588,12,468,4704,166.8,5014.26,2000,2059704,14039928,11980224
24-01-2025,Korba,Night,600,564,36,408,4512,286.8,5560.08,1333,2003978,10564152,8560174
26-01-2025,Korba,Night,600,552,48,372,4416,199.2,3324.6,1333,1217610,6316740,5099130
27-01-2025,Kusmunda,Morning,600,564,36,384,4512,158.4,5715.52,2500,3201286,12574144,9372858
11-05-2025,Dipka,Morning,600,552,48,420,4416,128.4,5270.88,2000,2165352,14758464,12593112
13-05-2025,Dipka,Morning,600,576,24,408,4608,74.4,5368.25,2000,2197550,15031100,12833550
14-05-2025,Dipka,Evening,600,552,48,396,4416,75.6,4589.02,2000,1891208,12849256,10958048
16-05-2025,Dipka,Evening,600,540,60,384,4320,153.6,5848.25,2000,2398100,16375100,13977000
16-05-2025,Kusmunda,Morning,600,528,72,300,4224,169.2,5382.06,2500,3008883,11840532,8831649
16-05-2025,Korba,Night,600,516,84,348,4128,220.8,5036.76,1333,1819866,9569844,7749978
17-05-2025,Korba,Evening,600,516,84,408,4128,91.2,4962.84,1333,1798694,9429396,7630702
19-05-2025,Dipka,Evening,600,552,48,432,4416,242.4,5669.95,2000,2330530,15875860,13545330
19-05-2025,Kusmunda,Morning,600,564,36,420,4512,122.4,5311.32,2500,2983126,11684904,8701778
01-09-2025,Dipka,Night,600,528,72,384,4224,172.8,4839.82,2000,1996128,13551496,11555368
02-09-2025,Korba,Evening,600,540,60,420,4320,136.8,4516.29,1333,1635451.5,8580951,6945499.5
04-09-2025,Korba,Evening,600,576,24,408,4608,96,4737.05,1333,1719567.5,9000395,7280827.5
06-09-2025,Dipka,Evening,600,516,84,348,4128,145.2,6729.8,2000,2749220,18843440,16094220
07-09-2025,Dipka,Evening,600,576,24,420,4608,92.4,4714.54,2000,1942066,13200712,11258646
07-09-2025,Kusmunda,Morning,600,504,96,348,4032,146.4,5060.42,2500,2839581,11132924,8293343
21-12-2025,Dipka,Morning,600,528,72,396,4224,272.4,5934.4,2000,2430010,16616320,14186310
23-12-2025,Kusmunda,Morning,600,576,24,360,4608,248.4,5192.64,2500,2908352,11423808,8515456
23-12-2025,Kusmunda,Evening,600,540,60,348,4320,92.4,4913.76,2500,2755718,10810272,8054554
26-12-2025,Korba,Morning,600,540,60,372,4320,118.8,5238.64,1333,1889974,9953416,8063442
27-12-2025,Dipka,Night,600,528,72,396,4224,266.4,5195.14,2000,2134406,14546392,12411986
27-12-2025,Kusmunda,Morning,600,516,84,360,4128,102,5209.23,2500,2920676.5,11460306,8539629.5
13-04-2025,Korba,Evening,600,504,96,384,4032,141.6,4621.53,1333,1672385.5,8780907,7108521.5
14-04-2025,Korba,Evening,600,564,36,420,4512,212.4,4550.58,1333,1646603,8646102,6999499
16-04-2025,Kusmunda,Morning,600,552,48,360,4416,184.8,5398.19,2500,3019804.5,11876018,8856213.5
21-04-2025,Dipka,Morning,600,588,12,372,4704,234,5160.67,2000,2121468,14449876,12328408
04-08-2025,Korba,Evening,600,516,84,372,4128,180,5283.85,1333,1905597.5,10039315,8133717.5
04-08-2025,Korba,Night,600,540,60,360,4320,163.2,5065.25,1333,1831537.5,9623975,7792437.5
05-08-2025,Dipka,Evening,600,552,48,432,4416,86.4,6038.89,2000,2475656,16908892,14433236
07-08-2025,Kusmunda,Night,600,528,72,312,4224,60,5728.69,2500,3207879.5,12603118,9395238.5
09-08-2025,Dipka,Morning,600,588,12,396,4704,75.6,5226.55,2000,2149970,14634340,12484370
10-08-2025,Dipka,Morning,600,552,48,396,4416,145.2,5324.29,2000,2183616,14908012,12724396
10-08-2025,Dipka,Evening,600,576,24,432,4608,130.8,6103.45,2000,2503180,17089660,14586480
04-12-2025,Kusmunda,Morning,600,576,24,396,4608,214.8,5684.05,2500,3184927.5,12504910,9319982.5
05-12-2025,Dipka,Evening,600,516,84,312,4128,169.2,6385.14,2000,2616706,17878392,15261686
06-12-2025,Korba,Morning,600,552,48,396,4416,171.6,4160.19,1333,1513916.5,7904361,6390444.5
07-12-2025,Korba,Morning,600,528,72,360,4224,94.8,4613.77,1333,1674269.5,8766163,7091893.5
10-12-2025,Dipka,Evening,600,540,60,360,4320,99.6,4947.85,2000,2029840,13853980,11824140
24-03-2025,Kusmunda,Morning,600,564,36,312,4512,111.6,4157.56,2500,2342358,9146632,6804274
26-03-2025,Dipka,Morning,600,516,84,372,4128,273.6,5239.72,2000,2152138,14671216,12519078
28-03-2025,Dipka,Night,600,552,48,360,4416,157.2,4742.54,2000,1957116,13279112,11321996
29-03-2025,Korba,Evening,600,540,60,384,4320,272.4,4406.77,1333,1601919.5,8372863,6770943.5
30-03-2025,Dipka,Evening,600,552,48,444,4416,42,4707.18,2000,1939972,13180104,11240132
13-07-2025,Kusmunda,Morning,600,552,48,408,4416,178.8,5051.11,2500,2832210.5,11112442,8280231.5
14-07-2025,Korba,Evening,600,564,36,348,4512,199.2,4371.24,1333,1582984,8305356,6722372
15-07-2025,Dipka,Morning,600,552,48,408,4416,93.6,5576.22,2000,2289188,15613416,13324228
15-07-2025,Dipka,Evening,600,552,48,372,4416,258,4745.2,2000,1952830,13286560,11333730
16-07-2025,Kusmunda,Night,600,576,24,384,4608,135.6,6269.2,2500,3502910,13792240,10289330
18-07-2025,Dipka,Morning,600,564,36,396,4512,136.8,5121.16,2000,2105464,14339248,12233784
18-07-2025,Korba,Evening,600,564,36,384,4512,175.2,4409.3,1333,1600905,8377670,6776765
20-07-2025,Dipka,Evening,600,552,48,396,4416,90,4857.63,2000,1996202,13601364,11605162
20-07-2025,Korba,Night,600,576,24,444,4608,393.6,5694.78,1333,2050573,10820082,8769509
05-11-2025,Korba,Night,600,540,60,408,4320,374.4,5837.19,1333,2097666.5,11090661,8992994.5
05-04-2025,Kusmunda,Night,600,588,12,372,4704,156,5464.09,2500,3065449.5,12020998,8955548.5
05-04-2025,Korba,Evening,600,540,60,372,4320,127.2,4143.14,1333,1508049,7871966,6363917
06-04-2025,Kusmunda,Morning,600,540,60,360,4320,283.2,4952.9,2500,2770945,10896380,8125435
08-04-2025,Korba,Night,600,552,48,384,4416,43.2,5360.8,1333,1928030,10185520,8257490
09-04-2025,Korba,Morning,600,540,60,408,4320,308.4,5210.26,1333,1877291,9899494,8022203
09-04-2025,Korba,Evening,600,540,60,360,4320,150,5559.31,1333,2008308.5,10562689,8554380.5
10-04-2025,Kusmunda,Evening,600,600,0,360,4800,298.8,5762.72,2500,3229696,12677984,9448288
25-07-2025,Kusmunda,Evening,600,564,36,360,4512,177.6,5960.67,2500,3333418.5,13113474,9780055.5
25-07-2025,Kusmunda,Night,600,552,48,348,4416,148.8,4937.38,2500,2770109,10862236,8092127
29-07-2025,Korba,Morning,600,564,36,432,4512,154.8,4551.12,1333,1653842,8647128,6993286
30-07-2025,Korba,Morning,600,552,48,420,4416,187.2,5054.29,1333,1824501.5,9603151,7778649.5
31-07-2025,Dipka,Evening,600,564,36,408,4512,57.6,4776.12,2000,1963598,13373136,11409538
15-11-2025,Dipka,Evening,600,576,24,408,4608,117.6,5565.08,2000,2283682,15582224,13298542
16-11-2025,Dipka,Night,600,504,96,372,4032,79.2,6063.52,2000,2480808,16977856,14497048
16-11-2025,Kusmunda,Morning,600,552,48,360,4416,240,5709.93,2500,3200761.5,12561846,9361084.5
16-11-2025,Kusmunda,Evening,600,528,72,396,4224,110.4,4398.43,2500,2465436.5,9676546,7211109.5
17-11-2025,Dipka,Night,600,528,72,372,4224,152.4,4220.33,2000,1745232,11816924,10071692
17-11-2025,Kusmunda,Evening,600,528,72,384,4224,296.4,5206.54,2500,2922097,11454388,8532291
19-11-2025,Dipka,Night,600,552,48,480,4416,122.4,5879.69,2000,2409176,16463132,14053956
21-11-2025,Kusmunda,Night,600,528,72,408,4224,177.6,5387.77,2500,3016423.5,11853094,8836670.5
22-11-2025,Dipka,Evening,600,552,48,384,4416,57.6,6492.7,2000,2659330,18179560,15520230
06-03-2025,Korba,Night,600,516,84,372,4128,211.2,4776.37,1333,1727329.5,9075103,7347773.5
07-03-2025,Kusmunda,Evening,600,576,24,408,4608,154.8,5671.67,2500,3172568.5,12477674,9305105.5
12-03-2025,Dipka,Night,600,564,36,420,4512,241.2,5623.52,2000,2308858,15745856,13436998
26-06-2025,Korba,Night,600,564,36,432,4512,200.4,5069.69,1333,1830841.5,9632411,7801569.5
27-06-2025,Korba,Evening,600,528,72,360,4224,244.8,4761.37,1333,1719629.5,9046603,7326973.5
28-06-2025,Korba,Morning,600,576,24,480,4608,76.8,4855.83,1333,1757090.5,9226077,7468986.5
28-06-2025,Korba,Evening,600,504,96,408,4032,73.2,5166.08,1333,1861378,9815552,7954174
28-06-2025,Korba,Night,600,540,60,348,4320,96,5031.54,1333,1814289,9559926,7745637
29-06-2025,Korba,Morning,600,504,96,348,4032,214.8,4244.35,1333,1545722.5,8064265,6518542.5
29-06-2025,Korba,Night,600,552,48,408,4416,190.8,5395.93,1333,1948125.5,10252267,8304141.5
01-07-2025,Kusmunda,Evening,600,540,60,408,4320,218.4,5342.14,2500,2993677,11752708,8759031
07-10-2025,Korba,Evening,600,564,36,396,4512,286.8,4047.44,1333,1473604,7690136,6216532
09-10-2025,Dipka,Evening,600,576,24,468,4608,88.8,5300.1,2000,2182590,14840280,12657690
10-10-2025,Kusmunda,Night,600,528,72,348,4224,67.2,5437.14,2500,3044427,11961708,8917281
13-10-2025,Dipka,Night,600,516,84,384,4128,268.8,5851.32,2000,2401578,16383696,13982118
05-02-2025,Kusmunda,Evening,600,528,72,324,4224,87.6,6506.34,2500,3641887,14313948,10672061
08-02-2025,Korba,Morning,600,564,36,432,4512,200.4,5175.16,1333,1869356,9832804,7963448
09-02-2025,Korba,Evening,600,576,24,420,4608,184.8,3276.62,1333,1194417,6225578,5031161
13-02-2025,Korba,Morning,600,540,60,384,4320,232.8,4788.43,1333,1733150.5,9098017,7364866.5
14-02-2025,Dipka,Night,600,564,36,384,4512,198,5384.42,2000,2208518,15076376,12867858
14-02-2025,Kusmunda,Evening,600,516,84,336,4128,112.8,5602.32,2500,3134326,12325104,9190778
28-05-2025,Korba,Night,600,504,96,312,4032,76.8,3848.82,1333,1405787,7312758,5906971
29-05-2025,Dipka,Night,600,528,72,324,4224,247.2,5198.07,2000,2136128,14554596,12418468
30-05-2025,Dipka,Morning,600,528,72,408,4224,144,4865.3,2000,2002170,13622840,11620670
30-05-2025,Korba,Night,600,564,36,396,4512,199.2,4223.93,1333,1532825.5,8025467,6492641.5
01-06-2025,Dipka,Morning,600,576,24,432,4608,99.6,5447.28,2000,2235162,15252384,13017222
02-06-2025,Dipka,Morning,600,576,24,372,4608,253.2,5375.36,2000,2212694,15051008,12838314
05-06-2025,Dipka,Evening,600,564,36,420,4512,32.4,5421.63,2000,2221702,15180564,12958862
06-06-2025,Kusmunda,Morning,600,576,24,408,4608,204,5848.5,2500,3269925,12866700,9596775
18-09-2025,Dipka,Morning,600,528,72,300,4224,147.6,4752.23,2000,1957992,13306244,11348252
19-09-2025,Dipka,Evening,600,492,108,348,3936,144,5509.39,2000,2263856,15426292,13162436
19-09-2025,Dipka,Night,600,552,48,372,4416,260.4,5028.84,2000,2065886,14080752,12014866
20-09-2025,Korba,Morning,600,540,60,384,4320,69.6,4620.74,1333,1666559,8779406,7112847
26-09-2025,Kusmunda,Night,600,576,24,396,4608,127.2,5227.3,2500,2927515,11500060,8572545
26-09-2025,Korba,Morning,600,540,60,372,4320,96,3794.73,1333,1379805.5,7209987,5830181.5
08-01-2025,Dipka,Evening,600,576,24,420,4608,127.2,5296.29,2000,2171116,14829612,12658496
08-01-2025,Kusmunda,Morning,600,552,48,336,4416,67.2,5160.72,2500,2894546,11353584,8459038
09-01-2025,Dipka,Morning,600,504,96,336,4032,57.6,4683.59,2000,1932036,13114052,11182016
09-01-2025,Kusmunda,Evening,600,552,48,372,4416,118.8,6285.3,2500,3513465,13827660,10314195
10-01-2025,Kusmunda,Morning,600,492,108,396,3936,120,4320.06,2500,2425683,9504132,7078449
10-01-2025,Kusmunda,Night,600,552,48,348,4416,273.6,4886.53,2500,2748441.5,10750366,8001924.5
11-01-2025,Dipka,Morning,600,504,96,348,4032,238.8,5272.89,2000,2166906,14764092,12597186
13-01-2025,Dipka,Evening,600,540,60,360,4320,216,5486.68,2000,2253072,15362704,13109632
13-01-2025,Korba,Morning,600,576,24,408,4608,208.8,3542.64,1333,1296724,6731016,5434292
14-01-2025,Kusmunda,Morning,600,588,12,408,4704,144,4687.98,2500,2630789,10313556,7682767
14-01-2025,Kusmunda,Evening,600,552,48,396,4416,174,5028.26,2500,2823493,11062172,8238679
14-01-2025,Kusmunda,Night,600,504,96,336,4032,212.4,5590.28,2500,3131204,12298616,9167412
15-01-2025,Dipka,Night,600,516,84,396,4128,153.6,4178.04,2000,1724166,11698512,9974346
16-01-2025,Kusmunda,Morning,600,504,96,300,4032,138,5052.42,2500,2832081,11115324,8283243
21-04-2025,Dipka,Morning,600,588,12,372,4704,234,5160.67,2000,2121468,14449876,12328408
21-04-2025,Kusmunda,Evening,600,540,60,300,4320,48,5570.76,2500,3115768,12255672,9139904
22-04-2025,Korba,Morning,600,588,12,396,4704,72,4574.12,1333,1655492,8690828,7035336
25-04-2025,Korba,Morning,600,564,36,360,4512,198,4425.51,1333,1612978.5,8408469,6795490.5
26-04-2025,Dipka,Night,600,576,24,396,4608,265.2,5797.48,2000,2382292,16232944,13850652
11-08-2025,Kusmunda,Morning,600,528,72,300,4224,82.8,5411.2,2500,3037110,11904640,8867530
14-08-2025,Dipka,Night,600,504,96,312,4032,86.4,5119.26,2000,2100004,14333928,12233924
15-08-2025,Korba,Morning,600,576,24,408,4608,159.6,5371.98,1333,1933143,10206762,8273619
17-08-2025,Dipka,Evening,600,576,24,456,4608,124.8,5548.03,2000,2277262,15534484,13257222
21-11-2025,Kusmunda,Night,600,528,72,408,4224,177.6,5387.77,2500,3016423.5,11853094,8836670.5
22-11-2025,Dipka,Evening,600,552,48,384,4416,57.6,6492.7,2000,2659330,18179560,15520230
24-11-2025,Korba,Night,600,540,60,372,4320,112.8,4908.35,1333,1773222.5,9325865,7552642.5
17-03-2025,Dipka,Evening,600,528,72,360,4224,57.6,4835.22,2000,1989488,13538616,11549128
20-03-2025,Dipka,Evening,600,564,36,432,4512,252,6227.06,2000,2551874,17435768,14883894
20-03-2025,Kusmunda,Morning,600,576,24,396,4608,74.4,6011.91,2500,3356700.5,13226202,9869501.5
24-03-2025,Kusmunda,Morning,600,564,36,312,4512,111.6,4157.56,2500,2342358,9146632,6804274
07-07-2025,Korba,Night,600,552,48,360,4416,292.8,3926.34,1333,1431419,7460046,6028627
08-07-2025,Kusmunda,Morning,600,528,72,324,4224,180,4553.71,2500,2559290.5,10018162,7458871.5
08-07-2025,Kusmunda,Night,600,516,84,300,4128,104.4,4655.18,2500,2617549,10241396,7623847
09-07-2025,Kusmunda,Evening,600,576,24,396,4608,85.2,5244.31,2500,2938370.5,11537482,8599111.5
10-07-2025,Dipka,Evening,600,552,48,408,4416,126,5494.43,2000,2249972,15384404,13134432
10-07-2025,Kusmunda,Morning,600,540,60,324,4320,144,4875.8,2500,2730140,10726760,7996620
10-07-2025,Korba,Night,600,564,36,384,4512,246,4354.46,1333,1581161,8273474,6692313
12-07-2025,Kusmunda,Morning,600,552,48,360,4416,291.6,5738.05,2500,3213877.5,12623710,9409832.5
13-07-2025,Kusmunda,Morning,600,552,48,408,4416,178.8,5051.11,2500,2832210.5,11112442,8280231.5
14-07-2025,Korba,Evening,600,564,36,348,4512,199.2,4371.24,1333,1582984,8305356,6722372
15-07-2025,Dipka,Morning,600,552,48,408,4416,93.6,5576.22,2000,2289188,15613416,13324228
15-07-2025,Dipka,Evening,600,552,48,372,4416,258,4745.2,2000,1952830,13286560,11333730
18-10-2025,Dipka,Morning,600,528,72,408,4224,52.8,4954.74,2000,2033146,13873272,11840126
18-10-2025,Dipka,Night,600,540,60,384,4320,180,5719.2,2000,2343830,16013760,13669930
21-10-2025,Dipka,Evening,600,528,72,384,4224,193.2,6048.78,2000,2475962,16936584,14460622
21-10-2025,Dipka,Night,600,564,36,372,4512,140.4,5864.69,2000,2409926,16421132,14011206
22-10-2025,Korba,Evening,600,576,24,420,4608,120,4908.27,1333,1772744.5,9325713,7552968.5
24-10-2025,Korba,Morning,600,588,12,384,4704,144,4444.86,1333,1614001,8445234,6831233
08-02-2025,Korba,Morning,600,564,36,432,4512,200.4,5175.16,1333,1869356,9832804,7963448
09-02-2025,Korba,Evening,600,576,24,420,4608,184.8,3276.62,1333,1194417,6225578,5031161
13-02-2025,Korba,Morning,600,540,60,384,4320,232.8,4788.43,1333,1733150.5,9098017,7364866.5
14-02-2025,Dipka,Night,600,564,36,384,4512,198,5384.42,2000,2208518,15076376,12867858
14-02-2025,Kusmunda,Evening,600,516,84,336,4128,112.8,5602.32,2500,3134326,12325104,9190778
15-02-2025,Kusmunda,Evening,600,564,36,372,4512,240,6005.4,2500,3364020,13211880,9847860
30-05-2025,Dipka,Morning,600,528,72,408,4224,144,4865.3,2000,2002170,13622840,11620670
30-05-2025,Korba,Night,600,564,36,396,4512,199.2,4223.93,1333,1532825.5,8025467,6492641.5
01-06-2025,Dipka,Morning,600,576,24,432,4608,99.6,5447.28,2000,2235162,15252384,13017222
02-06-2025,Dipka,Morning,600,576,24,372,4608,253.2,5375.36,2000,2212694,15051008,12838314
05-06-2025,Dipka,Evening,600,564,36,420,4512,32.4,5421.63,2000,2221702,15180564,12958862
06-06-2025,Kusmunda,Morning,600,576,24,408,4608,204,5848.5,2500,3269925,12866700,9596775
06-06-2025,Korba,Night,600,552,48,384,4416,160.8,4281.77,1333,1556469.5,8135363,6578893.5
07-06-2025,Dipka,Night,600,576,24,408,4608,226.8,5141.22,2000,2113588,14395416,12281828
19-09-2025,Dipka,Evening,600,492,108,348,3936,144,5509.39,2000,2263856,15426292,13162436
19-09-2025,Dipka,Night,600,552,48,372,4416,260.4,5028.84,2000,2065886,14080752,12014866
20-09-2025,Korba,Morning,600,540,60,384,4320,69.6,4620.74,1333,1666559,8779406,7112847
26-09-2025,Kusmunda,Night,600,576,24,396,4608,127.2,5227.3,2500,2927515,11500060,8572545
26-09-2025,Korba,Morning,600,540,60,372,4320,96,3794.73,1333,1379805.5,7209987,5830181.5
27-09-2025,Dipka,Evening,600,588,12,396,4704,157.2,5626.43,2000,2304672,15754004,13449332
27-09-2025,Dipka,Night,600,552,48,396,4416,262.8,4937.81,2000,2030624,13825868,11795244
18-01-2025,Korba,Morning,600,576,24,348,4608,182.4,5021.01,1333,1815203.5,9539919,7724715.5
20-01-2025,Dipka,Night,600,528,72,420,4224,138,5569.46,2000,2283384,15594488,13311104
20-01-2025,Kusmunda,Morning,600,576,24,420,4608,246,4925.96,2500,2763278,10837112,8073834
22-01-2025,Kusmunda,Morning,600,576,24,372,4608,225.6,5935.7,2500,3328035,13058540,9730505
24-01-2025,Dipka,Evening,600,588,12,468,4704,166.8,5014.26,2000,2059704,14039928,11980224
24-01-2025,Korba,Night,600,564,36,408,4512,286.8,5560.08,1333,2003978,10564152,8560174
26-01-2025,Korba,Night,600,552,48,372,4416,199.2,3324.6,1333,1217610,6316740,5099130
11-05-2025,Dipka,Morning,600,552,48,420,4416,128.4,5270.88,2000,2165352,14758464,12593112
13-05-2025,Dipka,Morning,600,576,24,408,4608,74.4,5368.25,2000,2197550,15031100,12833550
14-05-2025,Dipka,Evening,600,552,48,396,4416,75.6,4589.02,2000,1891208,12849256,10958048
16-05-2025,Dipka,Evening,600,540,60,384,4320,153.6,5848.25,2000,2398100,16375100,13977000
16-05-2025,Kusmunda,Morning,600,528,72,300,4224,169.2,5382.06,2500,3008883,11840532,8831649
16-05-2025,Korba,Night,600,516,84,348,4128,220.8,5036.76,1333,1819866,9569844,7749978
17-05-2025,Korba,Evening,600,516,84,408,4128,91.2,4962.84,1333,1798694,9429396,7630702
19-05-2025,Dipka,Evening,600,552,48,432,4416,242.4,5669.95,2000,2330530,15875860,13545330
29-08-2025,Korba,Night,600,588,12,408,4704,204,5344.19,1333,1930766.5,10153961,8223194.5
01-09-2025,Dipka,Night,600,528,72,384,4224,172.8,4839.82,2000,1996128,13551496,11555368
02-09-2025,Korba,Evening,600,540,60,420,4320,136.8,4516.29,1333,1635451.5,8580951,6945499.5
04-09-2025,Korba,Evening,600,576,24,408,4608,96,4737.05,1333,1719567.5,9000395,7280827.5
06-09-2025,Dipka,Evening,600,516,84,348,4128,145.2,6729.8,2000,2749220,18843440,16094220
07-09-2025,Dipka,Evening,600,576,24,420,4608,92.4,4714.54,2000,1942066,13200712,11258646
07-09-2025,Kusmunda,Morning,600,504,96,348,4032,146.4,5060.42,2500,2839581,11132924,8293343
21-12-2025,Dipka,Morning,600,528,72,396,4224,272.4,5934.4,2000,2430010,16616320,14186310
23-12-2025,Kusmunda,Morning,600,576,24,360,4608,248.4,5192.64,2500,2908352,11423808,8515456
23-12-2025,Kusmunda,Evening,600,540,60,348,4320,92.4,4913.76,2500,2755718,10810272,8054554
26-12-2025,Korba,Morning,600,540,60,372,4320,118.8,5238.64,1333,1889974,9953416,8063442
27-12-2025,Dipka,Night,600,528,72,396,4224,266.4,5195.14,2000,2134406,14546392,12411986
27-12-2025,Kusmunda,Morning,600,516,84,360,4128,102,5209.23,2500,2920676.5,11460306,8539629.5
13-04-2025,Korba,Evening,600,504,96,384,4032,141.6,4621.53,1333,1672385.5,8780907,7108521.5
14-04-2025,Korba,Evening,600,564,36,420,4512,212.4,4550.58,1333,1646603,8646102,6999499
16-04-2025,Kusmunda,Morning,600,552,48,360,4416,184.8,5398.19,2500,3019804.5,11876018,8856213.5
